doc_id,source_page,gov_id,fiscal_year,doc_type,department_printed,line_description,line_kind,amount,amount_kind,units,division,fund,org,sbcl,account,pay_range,flags
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Milw Parkside School,Enrollment,enrollment,,adopted,873.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Milw Parkside School,Enrollment,enrollment,,proposed,893.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Milw School Of Languages,School Budget,school_summary,11720531.0,adopted,94.65,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Milw School Of Languages,School Budget,school_summary,11290012.0,proposed,89.75,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Milw School Of Languages,Enrollment,enrollment,,adopted,948.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Milw School Of Languages,Enrollment,enrollment,,proposed,940.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Milw Sign Language School,School Budget,school_summary,6383955.0,adopted,54.53,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Milw Sign Language School,School Budget,school_summary,5035947.0,proposed,40.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Milw Sign Language School,Enrollment,enrollment,,adopted,365.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Milw Sign Language School,Enrollment,enrollment,,proposed,366.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Milw Spanish Immersion School,School Budget,school_summary,7105496.0,adopted,63.3,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Milw Spanish Immersion School,School Budget,school_summary,7439557.0,proposed,64.05,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Milw Spanish Immersion School,Enrollment,enrollment,,adopted,546.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Milw Spanish Immersion School,Enrollment,enrollment,,proposed,476.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Mitchell School,School Budget,school_summary,8000697.0,adopted,66.9,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Mitchell School,School Budget,school_summary,7963931.0,proposed,66.1,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Mitchell School,Enrollment,enrollment,,adopted,526.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Mitchell School,Enrollment,enrollment,,proposed,484.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Morgandale School,School Budget,school_summary,6980733.0,adopted,58.9,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Morgandale School,School Budget,school_summary,8056504.0,proposed,71.36,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Morgandale School,Enrollment,enrollment,,adopted,603.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Morgandale School,Enrollment,enrollment,,proposed,614.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Morse MS,School Budget,school_summary,5693499.0,adopted,46.6,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Morse MS,School Budget,school_summary,5345337.0,proposed,43.56,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Morse MS,Enrollment,enrollment,,adopted,431.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Morse MS,Enrollment,enrollment,,proposed,451.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Neeskara School,School Budget,school_summary,4136232.0,adopted,36.25,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Neeskara School,School Budget,school_summary,5102680.0,proposed,44.7,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Neeskara School,Enrollment,enrollment,,adopted,290.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Neeskara School,Enrollment,enrollment,,proposed,267.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Ninety-Fifth Street School,School Budget,school_summary,4361616.0,adopted,38.6,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Ninety-Fifth Street School,School Budget,school_summary,4794631.0,proposed,40.55,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Ninety-Fifth Street School,Enrollment,enrollment,,adopted,419.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Ninety-Fifth Street School,Enrollment,enrollment,,proposed,418.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,North HS,School Budget,school_summary,5388123.0,adopted,43.15,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,North HS,School Budget,school_summary,4943212.0,proposed,39.6,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,North HS,Enrollment,enrollment,,adopted,252.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,North HS,Enrollment,enrollment,,proposed,209.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Obama SCTE,School Budget,school_summary,8372935.0,adopted,69.25,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Obama SCTE,School Budget,school_summary,7754410.0,proposed,62.43,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Obama SCTE,Enrollment,enrollment,,adopted,444.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Obama SCTE,Enrollment,enrollment,,proposed,444.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Parkview School,School Budget,school_summary,4499936.0,adopted,38.9,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Parkview School,School Budget,school_summary,5037962.0,proposed,41.4,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Parkview School,Enrollment,enrollment,,adopted,347.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Parkview School,Enrollment,enrollment,,proposed,351.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Pratt School,School Budget,school_summary,4037552.0,adopted,34.6,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Pratt School,School Budget,school_summary,4366498.0,proposed,36.35,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Pratt School,Enrollment,enrollment,,adopted,270.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Pratt School,Enrollment,enrollment,,proposed,267.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Project Stay HS,School Budget,school_summary,2491589.0,adopted,21.3,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Project Stay HS,School Budget,school_summary,2295823.0,proposed,17.85,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Project Stay HS,Enrollment,enrollment,,adopted,155.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Project Stay HS,Enrollment,enrollment,,proposed,161.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Pulaski HS,School Budget,school_summary,12561442.0,adopted,99.95,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Pulaski HS,School Budget,school_summary,11687065.0,proposed,89.9,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Pulaski HS,Enrollment,enrollment,,adopted,903.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Pulaski HS,Enrollment,enrollment,,proposed,877.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Reagan HS,School Budget,school_summary,13689635.0,adopted,101.85,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Reagan HS,School Budget,school_summary,13242991.0,proposed,101.03,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Reagan HS,Enrollment,enrollment,,adopted,1368.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Reagan HS,Enrollment,enrollment,,proposed,1372.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Riley School,School Budget,school_summary,3491596.0,adopted,28.05,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Riley School,School Budget,school_summary,3991941.0,proposed,34.6,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Riley School,Enrollment,enrollment,,adopted,278.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Riley School,Enrollment,enrollment,,proposed,282.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,River Trail School,School Budget,school_summary,5589075.0,adopted,45.51,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,River Trail School,School Budget,school_summary,5673734.0,proposed,46.43,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,River Trail School,Enrollment,enrollment,,adopted,372.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,River Trail School,Enrollment,enrollment,,proposed,357.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Riverside University HS,School Budget,school_summary,14776839.0,adopted,120.63,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Riverside University HS,School Budget,school_summary,14664925.0,proposed,119.33,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2026,proposed,Riverside University HS,Enrollment,enrollment,,adopted,1210.0,,,,,,,
mps-2027-proposed-school-lineitem,4,mps,2027,proposed,Riverside University HS,Enrollment,enrollment,,proposed,1201.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Riverwest (Pierce School),School Budget,school_summary,3536336.0,adopted,31.05,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Riverwest (Pierce School),School Budget,school_summary,3921189.0,proposed,32.8,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Riverwest (Pierce School),Enrollment,enrollment,,adopted,236.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Riverwest (Pierce School),Enrollment,enrollment,,proposed,228.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Rogers Street Academy,School Budget,school_summary,7058861.0,adopted,57.96,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Rogers Street Academy,School Budget,school_summary,6543545.0,proposed,52.35,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Rogers Street Academy,Enrollment,enrollment,,adopted,545.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Rogers Street Academy,Enrollment,enrollment,,proposed,531.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Roosevelt MS,School Budget,school_summary,3948179.0,adopted,31.25,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Roosevelt MS,School Budget,school_summary,3956583.0,proposed,30.7,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Roosevelt MS,Enrollment,enrollment,,adopted,270.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Roosevelt MS,Enrollment,enrollment,,proposed,294.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Sherman School,School Budget,school_summary,3254840.0,adopted,26.25,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Sherman School,School Budget,school_summary,3540128.0,proposed,29.4,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Sherman School,Enrollment,enrollment,,adopted,169.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Sherman School,Enrollment,enrollment,,proposed,204.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Siefert School,School Budget,school_summary,3275340.0,adopted,29.13,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Siefert School,School Budget,school_summary,4219962.0,proposed,36.95,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Siefert School,Enrollment,enrollment,,adopted,185.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Siefert School,Enrollment,enrollment,,proposed,198.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,South Accelerated Academy,School Budget,school_summary,655244.0,adopted,4.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,South Accelerated Academy,School Budget,school_summary,299221.0,proposed,2.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,South Accelerated Academy,Enrollment,enrollment,,adopted,17.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,South Accelerated Academy,Enrollment,enrollment,,proposed,17.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,South Division HS,School Budget,school_summary,12676229.0,adopted,103.8,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,South Division HS,School Budget,school_summary,12468916.0,proposed,98.05,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,South Division HS,Enrollment,enrollment,,adopted,916.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,South Division HS,Enrollment,enrollment,,proposed,931.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Starms Discovery School,School Budget,school_summary,3466282.0,adopted,29.31,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Starms Discovery School,School Budget,school_summary,4153040.0,proposed,35.6,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Starms Discovery School,Enrollment,enrollment,,adopted,241.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Starms Discovery School,Enrollment,enrollment,,proposed,251.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Starms Early Childhood,School Budget,school_summary,4054752.0,adopted,36.53,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Starms Early Childhood,School Budget,school_summary,4392904.0,proposed,41.5,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Starms Early Childhood,Enrollment,enrollment,,adopted,222.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Starms Early Childhood,Enrollment,enrollment,,proposed,222.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Story School,School Budget,school_summary,4358408.0,adopted,36.35,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Story School,School Budget,school_summary,4926140.0,proposed,40.9,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Story School,Enrollment,enrollment,,adopted,346.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Story School,Enrollment,enrollment,,proposed,340.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Stuart School,School Budget,school_summary,4367746.0,adopted,37.55,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Stuart School,School Budget,school_summary,4310461.0,proposed,35.8,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Stuart School,Enrollment,enrollment,,adopted,305.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Stuart School,Enrollment,enrollment,,proposed,291.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Thoreau School,School Budget,school_summary,4536982.0,adopted,37.5,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Thoreau School,School Budget,school_summary,5173117.0,proposed,41.4,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Thoreau School,Enrollment,enrollment,,adopted,350.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Thoreau School,Enrollment,enrollment,,proposed,351.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Thurston Woods School,School Budget,school_summary,4282072.0,adopted,36.65,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Thurston Woods School,School Budget,school_summary,4758472.0,proposed,41.3,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Thurston Woods School,Enrollment,enrollment,,adopted,239.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Thurston Woods School,Enrollment,enrollment,,proposed,220.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Townsend Street School,School Budget,school_summary,3843612.0,adopted,32.26,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Townsend Street School,School Budget,school_summary,3871784.0,proposed,32.3,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Townsend Street School,Enrollment,enrollment,,adopted,261.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Townsend Street School,Enrollment,enrollment,,proposed,268.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Transition HS,School Budget,school_summary,2156254.0,adopted,16.23,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Transition HS,School Budget,school_summary,1898610.0,proposed,14.03,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Transition HS,Enrollment,enrollment,,adopted,116.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Transition HS,Enrollment,enrollment,,proposed,96.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Trowbridge School,School Budget,school_summary,3624784.0,adopted,28.6,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Trowbridge School,School Budget,school_summary,3633815.0,proposed,30.7,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Trowbridge School,Enrollment,enrollment,,adopted,223.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Trowbridge School,Enrollment,enrollment,,proposed,222.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Victory School,School Budget,school_summary,5290505.0,adopted,44.97,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Victory School,School Budget,school_summary,6163349.0,proposed,50.18,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Victory School,Enrollment,enrollment,,adopted,416.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Victory School,Enrollment,enrollment,,proposed,993.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Vieau School,School Budget,school_summary,7956595.0,adopted,65.8,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Vieau School,School Budget,school_summary,8425489.0,proposed,66.15,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Vieau School,Enrollment,enrollment,,adopted,698.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Vieau School,Enrollment,enrollment,,proposed,688.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Vincent Accelerated Academy,School Budget,school_summary,677930.0,adopted,4.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Vincent Accelerated Academy,School Budget,school_summary,309541.0,proposed,2.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Vincent Accelerated Academy,Enrollment,enrollment,,adopted,35.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Vincent Accelerated Academy,Enrollment,enrollment,,proposed,17.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Vincent HS,School Budget,school_summary,8505573.0,adopted,66.42,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Vincent HS,School Budget,school_summary,7344428.0,proposed,57.67,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Vincent HS,Enrollment,enrollment,,adopted,474.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Vincent HS,Enrollment,enrollment,,proposed,446.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Wedgewood Park School,School Budget,school_summary,6688043.0,adopted,52.02,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Wedgewood Park School,School Budget,school_summary,6252637.0,proposed,49.7,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Wedgewood Park School,Enrollment,enrollment,,adopted,502.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Wedgewood Park School,Enrollment,enrollment,,proposed,470.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Westside Academy,School Budget,school_summary,3378439.0,adopted,29.95,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Westside Academy,School Budget,school_summary,3476587.0,proposed,29.95,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Westside Academy,Enrollment,enrollment,,adopted,177.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Westside Academy,Enrollment,enrollment,,proposed,194.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Whitman School,School Budget,school_summary,4668855.0,adopted,39.6,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Whitman School,School Budget,school_summary,5332048.0,proposed,44.85,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Whitman School,Enrollment,enrollment,,adopted,362.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Whitman School,Enrollment,enrollment,,proposed,365.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Whittier School,School Budget,school_summary,1804679.0,adopted,15.48,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Whittier School,School Budget,school_summary,2043105.0,proposed,17.99,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Whittier School,Enrollment,enrollment,,adopted,165.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Whittier School,Enrollment,enrollment,,proposed,172.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,WHS Of Information Technology,School Budget,school_summary,5985783.0,adopted,46.95,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,WHS Of Information Technology,School Budget,school_summary,5475164.0,proposed,43.2,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,WHS Of Information Technology,Enrollment,enrollment,,adopted,361.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,WHS Of Information Technology,Enrollment,enrollment,,proposed,324.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Wis Conservatory Lifelong Learning,School Budget,school_summary,5296577.0,adopted,41.95,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Wis Conservatory Lifelong Learning,School Budget,school_summary,4830367.0,proposed,39.15,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Wis Conservatory Lifelong Learning,Enrollment,enrollment,,adopted,249.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Wis Conservatory Lifelong Learning,Enrollment,enrollment,,proposed,237.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Zablocki School,School Budget,school_summary,4368391.0,adopted,36.19,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Zablocki School,School Budget,school_summary,4460730.0,proposed,37.05,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2026,proposed,Zablocki School,Enrollment,enrollment,,adopted,258.0,,,,,,,
mps-2027-proposed-school-lineitem,5,mps,2027,proposed,Zablocki School,Enrollment,enrollment,,proposed,269.0,,,,,,,
